system:index,analysis_class,class_id,late_season_B11,late_season_B12,late_season_B2,late_season_B3,late_season_B4,late_season_B5,late_season_B6,late_season_B7,late_season_B8,late_season_B8A,late_season_EVI,late_season_LSWI,late_season_NDRE,late_season_NDVI,sample_uid,spring_growth_B11,spring_growth_B12,spring_growth_B2,spring_growth_B3,spring_growth_B4,spring_growth_B5,spring_growth_B6,spring_growth_B7,spring_growth_B8,spring_growth_B8A,spring_growth_EVI,spring_growth_LSWI,spring_growth_NDRE,spring_growth_NDVI,summer_peak_B11,summer_peak_B12,summer_peak_B2,summer_peak_B3,summer_peak_B4,summer_peak_B5,summer_peak_B6,summer_peak_B7,summer_peak_B8,summer_peak_B8A,summer_peak_EVI,summer_peak_LSWI,summer_peak_NDRE,summer_peak_NDVI,winter_establishment_B11,winter_establishment_B12,winter_establishment_B2,winter_establishment_B3,winter_establishment_B4,winter_establishment_B5,winter_establishment_B6,winter_establishment_B7,winter_establishment_B8,winter_establishment_B8A,winter_establishment_EVI,winter_establishment_LSWI,winter_establishment_NDRE,winter_establishment_NDVI,.geo
3408_0,Potatoes,7,0.1971,0.13565,0.0618,0.0843,0.0987,0.1303,0.1772,0.1937,0.19,0.2077,0.173121573832126,-0.017724387,0.23119615,0.31656456,Crop_Map_of_England_2022_Norfolk_refined_253602,0.3004,0.2595,0.0772,0.1032,0.1404,0.1692,0.1925,0.2072,0.227,0.2206,0.09628991502474508,-0.1450954,0.10350115,0.15905511,0.21665,0.1051,0.0414,0.0757,0.06485,0.1325,0.40625,0.48735,0.4788,0.5098,0.795068162809214,0.41752705,0.58228564,0.76772404,0.2029,0.14435,0.04375,0.0583,0.0711,0.1045,0.12765,0.1405,0.1509,0.15785,0.17017081148243812,-0.10757477,0.22297186,0.385629,"{""type"":""MultiPoint"",""coordinates"":[]}"
3409_0,Potatoes,7,0.1424,0.1137,0.0848,0.0906,0.0822,0.1045,0.2248,0.262,0.2668,0.268,0.41058717121012805,0.3040078,0.43892616,0.52893984,Crop_Map_of_England_2022_Cambridgeshire_refined_579634,0.13625,0.1113,0.02575,0.0344,0.04165,0.0495,0.06525,0.07615,0.08465,0.0885,0.09403588200555167,-0.25506303,0.29935166,0.36885288,0.2137,0.1771,0.0399,0.0678,0.0668,0.0947,0.1248,0.1512,0.1468,0.1725,0.15174658817812192,-0.20056182,0.29116768,0.36107126,0.1944,0.1581,0.0544,0.0572,0.0877,0.1056,0.1151,0.1265,0.1288,0.1504,0.08286693145341326,-0.172741,0.16324627,0.20836237,"{""type"":""MultiPoint"",""coordinates"":[]}"
3410_0,Potatoes,7,0.24675,0.209,0.0762,0.1006,0.1416,0.1595,0.16635,0.1762,0.177,0.18825,0.06081839002752798,-0.16459545,0.08274991,0.11110797,Crop_Map_of_England_2022_Norfolk_refined_104187,0.3367,0.2984,0.0911,0.1324,0.1796,0.2048,0.2183,0.2326,0.2442,0.2447,0.08617948649699157,-0.15300031,0.07529937,0.12827225,0.30235,0.17085,0.0627,0.1117,0.0905,0.1997,0.2945,0.3585,0.3946,0.36505,0.6769330014502745,0.33079493,0.50865203,0.75503874,0.2129,0.1243,0.0418,0.0843,0.0658,0.1481,0.2495,0.2783,0.2976,0.2994,0.42440127043199194,0.16709615,0.34013304,0.6480263,"{""type"":""MultiPoint"",""coordinates"":[]}"
3411_0,Potatoes,7,0.34465,0.31275,0.1111,0.1437,0.18059999,0.18795,0.2079,0.215,0.25950003,0.2407,0.13064393397769658,-0.13846488,0.12200276,0.1793529,Crop_Map_of_England_2022_Norfolk_refined_711789,0.3289,0.2254,0.0658,0.0932,0.1206,0.1605,0.199,0.2231,0.2512,0.248,0.2170351017590399,-0.10205608,0.23824091,0.3512641,0.2982,0.2098,0.0958,0.1467,0.1394,0.1957,0.3423,0.38615,0.38660002,0.42005,0.3416234975023095,0.14956778,0.2836869,0.380114,0.12705,0.07985,0.02605,0.0434,0.04375,0.0665,0.10055,0.109,0.1469,0.12665,0.19438109075751214,0.02137515,0.31851462,0.49206817,"{""type"":""MultiPoint"",""coordinates"":[]}"
3412_0,Potatoes,7,0.2356,0.1257,0.1096,0.1316,0.103300005,0.1613,0.4573,0.5348,0.5334,0.5508,0.7873238563972417,0.38565642,0.53915006,0.67686677,Crop_Map_of_England_2022_Cambridgeshire_refined_131398,0.181,0.1686,0.06195,0.08015,0.0941,0.10035,0.11015,0.1179,0.1301,0.1248,0.06612830692147906,-0.1766902,0.10994218,0.14927,0.18085,0.12975,0.04775,0.0658,0.05785,0.09515,0.2284,0.25425,0.2522,0.27675,0.336706262417207,0.12918878,0.48043567,0.6032841,0.1636,0.12585,0.04815,0.0612,0.0766,0.09865,0.11285,0.12105,0.1333,0.1369,0.11502043155113911,-0.13934909,0.17566356,0.2808424,"{""type"":""MultiPoint"",""coordinates"":[]}"
3415_0,Potatoes,7,0.3964,0.36915,0.1203,0.1475,0.1998,0.2352,0.246,0.26185,0.2715,0.28475,0.11431615127737896,-0.18699905,0.095297046,0.15213825,Crop_Map_of_England_2022_Suffolk_refined_104335,0.3549,0.3431,0.0933,0.129,0.1754,0.2047,0.2226,0.2387,0.2432,0.2571,0.11070455435203659,-0.15216835,0.1063135,0.16744186,0.258,0.1608,0.0705,0.1216,0.1028,0.1985,0.4919,0.5541,0.5308,0.5757,0.7925394728919166,0.4217381,0.49781716,0.7287599,0.1785,0.1169,0.0374,0.0793,0.054449998,0.1332,0.1955,0.2082,0.2285,0.227,0.14222619746921616,-0.056023955,0.2803135,0.3521897,"{""type"":""MultiPoint"",""coordinates"":[]}"
3417_0,Potatoes,7,0.3308,0.2458,0.0886,0.1072,0.1286,0.1767,0.2205,0.2432,0.224,0.2739,0.17917512679235031,-0.19250178,0.21571238,0.27056155,Crop_Map_of_England_2022_Cambridgeshire_refined_608765,0.25345,0.20585,0.06445,0.07925,0.10075,0.1218,0.20545,0.2329,0.2041,0.25005,0.19857244652641592,-0.0846319,0.34168026,0.34275842,0.22075,0.1558,0.0461,0.0791,0.067499995,0.1387,0.2937,0.34755,0.3488,0.36885,0.4695874316804229,0.16480982,0.38199398,0.6531682,0.1803,0.1161,0.0388,0.0733,0.0464,0.1209,0.2468,0.2569,0.3086,0.2763,0.5123035050712565,0.26612356,0.39686552,0.7659813,"{""type"":""MultiPoint"",""coordinates"":[]}"
3418_0,Potatoes,7,0.17435,0.1183,0.0674,0.076,0.0948,0.1114,0.1201,0.1284,0.1407,0.14005,0.09778899926972118,-0.10665299,0.115294054,0.1978525,Crop_Map_of_England_2022_Norfolk_refined_267695,0.2751,0.24715,0.0716,0.0942,0.12010001,0.1411,0.1558,0.1715,0.1872,0.185,0.10454743899746972,-0.18298313,0.13828406,0.19967954,0.2319,0.1395,0.0486,0.1136,0.0648,0.1841,0.3771,0.4161,0.4228,0.4489,0.6063493244777294,0.35456935,0.38538206,0.72853637,0.1594,0.1115,0.0293,0.0402,0.0566,0.0709,0.0806,0.094,0.0987,0.107,0.08586965331730084,-0.23231544,0.19226958,0.28670123,"{""type"":""MultiPoint"",""coordinates"":[]}"
3419_0,Potatoes,7,0.29605,0.21535,0.07905,0.09695,0.1171,0.1459,0.1804,0.20385,0.2405,0.2567,0.22845646098659406,-0.10305255,0.27534413,0.34532133,Crop_Map_of_England_2022_Cambridgeshire_refined_680458,0.31805,0.2885,0.1136,0.1338,0.1546,0.17675,0.2077,0.22455,0.2683,0.2471,0.19804071664176076,-0.08456514,0.17233926,0.25605944,0.2341,0.1287,0.04995,0.08155,0.0642,0.13365,0.36255,0.4151,0.43245,0.4459,0.6503865485261953,0.2906472,0.545846,0.7489941,0.16375,0.1383,0.04865,0.06535,0.08175,0.08905,0.1134,0.11985,0.1507,0.14045,0.13644042016766045,-0.053784832,0.2111838,0.2964188,"{""type"":""MultiPoint"",""coordinates"":[]}"
3420_0,Potatoes,7,0.2716,0.2087,0.083,0.1115,0.1331,0.17125,0.2035,0.2226,0.23269999,0.245,0.16843451790928782,-0.08565241,0.18011212,0.26389247,Crop_Map_of_England_2022_Norfolk_refined_10348,0.30275,0.23295,0.0689,0.1061,0.118599996,0.17965,0.23735,0.2569,0.2741,0.27335,0.29583941820744564,0.019136177,0.26736814,0.4610433,0.2599,0.15935,0.06135,0.0911,0.0829,0.13755,0.36405,0.4424,0.4386,0.4554,0.6152455959324026,0.26967147,0.5296779,0.6778238,0.1806,0.1137,0.0416,0.0785,0.0764,0.1357,0.2465,0.2636,0.289,0.2839,0.28718217841618965,0.10256922,0.34562021,0.59201556,"{""type"":""MultiPoint"",""coordinates"":[]}"
3422_0,Potatoes,7,0.07395,0.0643,0.05905,0.0583,0.06385,0.06645,0.0664,0.0713,0.075,0.07075,0.02730364748853771,0.05470538,0.034455936,0.08767699,Crop_Map_of_England_2022_Suffolk_refined_299892,0.1599,0.1359,0.085,0.0954,0.1024,0.1144,0.1345,0.1412,0.147,0.1351,0.1009170360572949,-0.026554203,0.08424909,0.17080292,0.16425,0.14545,0.1036,0.1103,0.1213,0.12685,0.1282,0.13975,0.1482,0.13945,0.052876979416601716,-0.071711645,0.050672267,0.09760087,0.10685,0.0896,0.0604,0.0618,0.0703,0.08205,0.08965,0.09275,0.095699996,0.095,0.05397924962082777,-0.027283194,0.0739842,0.14605244,"{""type"":""MultiPoint"",""coordinates"":[]}"
3423_0,Potatoes,7,0.16895,0.10425,0.0671,0.09355,0.074650005,0.1314,0.34155,0.4014,0.3788,0.41835,0.5512038327644766,0.33732206,0.4727728,0.59360063,Crop_Map_of_England_2022_Cambridgeshire_refined_422155,0.287,0.2676,0.09555,0.1305,0.1597,0.1711,0.1876,0.20675,0.2252,0.2249,0.1113556283596957,-0.11869336,0.12460925,0.170171,0.2262,0.12475,0.06395,0.07895,0.07055,0.1142,0.3507,0.43145,0.40899998,0.44855,0.566483413588803,0.29134202,0.58006984,0.6630977,0.12545,0.07875,0.03585,0.05475,0.04515,0.084,0.15755,0.1712,0.1813,0.18265,0.14280273467633817,-0.027298631,0.3057728,0.3514,"{""type"":""MultiPoint"",""coordinates"":[]}"
3426_0,Potatoes,7,0.26475,0.19355,0.08715,0.1215,0.16139999,0.18355,0.199,0.21,0.2192,0.22075,0.09419948298328272,-0.09412146,0.09205709,0.15186669,Crop_Map_of_England_2022_Norfolk_refined_80081,0.27565,0.22595,0.05875,0.0836,0.103,0.1363,0.1635,0.1769,0.19209999,0.19925,0.16551247786180667,-0.21820767,0.18953177,0.3056084,0.27915,0.1862,0.06775,0.1185,0.1277,0.1882,0.3738,0.41705,0.43400002,0.4315,0.4780007326820679,0.21469796,0.348215,0.5498357,0.186,0.1252,0.0366,0.0526,0.0706,0.0959,0.113,0.1233,0.1362,0.1408,0.12224664043755877,-0.2002772,0.19178885,0.32649136,"{""type"":""MultiPoint"",""coordinates"":[]}"
3427_0,Potatoes,7,0.22595,0.16315,0.0592,0.08005,0.08425,0.13665,0.1907,0.2111,0.23550001,0.226,0.2914754101956911,0.022400407,0.2490925,0.47714725,Crop_Map_of_England_2022_Norfolk_refined_269558,0.28005,0.2538,0.0815,0.1107,0.1398,0.1734,0.20595,0.2183,0.2348,0.2383,0.15017505214413768,-0.09029014,0.14763802,0.23342887,0.31045,0.25685,0.08035,0.1213,0.13690001,0.1895,0.28465,0.32945,0.33380002,0.34995,0.29549603957708526,0.06901846,0.30549902,0.3983422,0.1762,0.1066,0.0455,0.0807,0.074,0.1473,0.27,0.2887,0.2812,0.309,0.3580255964727653,0.22971056,0.3716916,0.5637019,"{""type"":""MultiPoint"",""coordinates"":[]}"
3428_0,Potatoes,7,0.43965,0.408,0.1965,0.2266,0.26209998,0.2951,0.3396,0.361,0.39319998,0.37985,0.21966239249798025,-0.055789668,0.1255765,0.20006965,Crop_Map_of_England_2022_Suffolk_refined_174654,0.3119,0.31495,0.08005,0.1087,0.1491,0.16755,0.17825,0.19145,0.20570001,0.20575,0.09225291984196365,-0.18574308,0.099946626,0.15563768,0.2276,0.0969,0.05045,0.0858,0.04525,0.1261,0.48065,0.5702,0.58405,0.6015,0.9192995163178892,0.5056631,0.67062736,0.8614146,0.1628,0.1322,0.0412,0.0609,0.0848,0.1072,0.117,0.1268,0.1369,0.1389,0.09015903517906734,-0.133931,0.11759868,0.21361057,"{""type"":""MultiPoint"",""coordinates"":[]}"
3429_0,Potatoes,7,0.2246,0.1915,0.11,0.128,0.1468,0.1754,0.2115,0.2243,0.2342,0.2334,0.17493831871419901,0.020924151,0.14132029,0.23547715,Crop_Map_of_England_2022_Norfolk_refined_219277,0.3261,0.31825,0.0844,0.1217,0.17109999,0.19005,0.2051,0.2173,0.2265,0.2292,0.08685127254023796,-0.17595944,0.09702258,0.1527404,0.24195,0.17165,0.06,0.09675,0.09455,0.1547,0.3258,0.382,0.3794,0.4077,0.498622557919358,0.20533475,0.436224,0.6108866,0.1304,0.0702,0.043,0.0829,0.0585,0.1388,0.2911,0.3194,0.335,0.3442,0.5067287934129012,0.4615715,0.41202873,0.71575344,"{""type"":""MultiPoint"",""coordinates"":[]}"
3430_0,Potatoes,7,0.1487,0.0823,0.0379,0.06245,0.0416,0.10685,0.26895,0.32015,0.26950002,0.329,0.45858954167588273,0.27574375,0.50644565,0.733976,Crop_Map_of_England_2022_Norfolk_refined_912181,0.2505,0.19985,0.0622,0.0834,0.0991,0.13795,0.1797,0.199,0.19870001,0.22445,0.19148536187498805,-0.10396183,0.24687472,0.34853196,0.1972,0.12305,0.0518,0.08565,0.07175,0.1398,0.33055,0.38285,0.343,0.3979,0.48982241056878095,0.26641384,0.47756907,0.65373546,0.1394,0.0836,0.0165,0.0238,0.0322,0.0758,0.1205,0.1438,0.1026,0.1701,0.172168285519554,-0.15801616,0.38204592,0.54923415,"{""type"":""MultiPoint"",""coordinates"":[]}"
3431_0,Potatoes,7,0.29445,0.20645,0.0823,0.1097,0.104399994,0.1733,0.2603,0.29535,0.325,0.33265,0.4133888221060469,0.04932249,0.3149168,0.51374376,Crop_Map_of_England_2022_Suffolk_refined_402134,0.2743,0.1936,0.0605,0.086,0.0973,0.13315,0.18685,0.20695,0.21270001,0.22545,0.2015203374155379,-0.12719493,0.26183328,0.37560827,0.26485,0.21475,0.07,0.1063,0.1253,0.15545,0.2758,0.3078,0.3114,0.31515,0.30573504746635,0.05192532,0.3197035,0.43391678,0.1763,0.12455,0.0406,0.04935,0.070250005,0.08825,0.1039,0.11165,0.1189,0.1284,0.1018715282298817,-0.2013962,0.18671772,0.27470464,"{""type"":""MultiPoint"",""coordinates"":[]}"
3432_0,Potatoes,7,0.1345,0.08775,0.059,0.07015,0.052500002,0.09545,0.2253,0.26265,0.2692,0.27735,0.4453838532389978,0.29152402,0.4760464,0.6203602,Crop_Map_of_England_2022_Suffolk_refined_750662,0.2225,0.1818,0.057,0.0724,0.0788,0.1091,0.1512,0.1684,0.1904,0.1899,0.2343441426674669,-0.110010326,0.2626756,0.40259737,0.204,0.1113,0.0447,0.0698,0.0387,0.1098,0.3027,0.3772,0.4488,0.3978,0.7396819401537311,0.3835947,0.6140125,0.83803594,0.169,0.1131,0.0244,0.0431,0.0364,0.0847,0.202,0.2287,0.263,0.2605,0.27381604565731726,-0.020586384,0.29501638,0.44404334,"{""type"":""MultiPoint"",""coordinates"":[]}"
3433_0,Potatoes,7,0.1597,0.1178,0.0355,0.0548,0.0648,0.1041,0.2125,0.2367,0.1714,0.2443,0.2021200907384646,-0.022498805,0.289313,0.3972093,Crop_Map_of_England_2022_Suffolk_refined_672902,0.2526,0.19305,0.05825,0.08695,0.09445,0.14665,0.22305,0.24805,0.2867,0.2676,0.3382423788479133,0.070889644,0.2858055,0.50443774,0.2552,0.175,0.0658,0.0999,0.1116,0.1688,0.2937,0.3335,0.2924,0.3491,0.3147441205548609,0.10134654,0.35912782,0.47440273,0.16555,0.11295,0.040233333,0.06173333,0.068975,0.108875,0.15855,0.17445,0.20165,0.1743,0.24875289900182154,0.07613496,0.25214028,0.4686336,"{""type"":""MultiPoint"",""coordinates"":[]}"
3434_0,Potatoes,7,0.34345,0.3262,0.0845,0.1203,0.1688,0.194,0.2027,0.2138,0.2208,0.23055,0.08125978187068439,-0.21736944,0.086085804,0.13346818,Crop_Map_of_England_2022_Suffolk_refined_58219,0.2705,0.24165,0.0714,0.0853,0.1147,0.1286,0.14025,0.151,0.16600001,0.16855,0.11079963289412183,-0.2273696,0.16341962,0.21575838,0.2129,0.0966,0.0399,0.0833,0.0391,0.1385,0.4995,0.6074,0.6324,0.6124,0.9413354662628713,0.49283418,0.646438,0.8883573,0.1969,0.1303,0.0386,0.0495,0.0692,0.0824,0.09115,0.10215,0.11595,0.12155,0.10326167069569156,-0.27634376,0.19462873,0.2762856,"{""type"":""MultiPoint"",""coordinates"":[]}"
3435_0,Potatoes,7,0.28765,0.20995,0.09675,0.121,0.1275,0.1699,0.22605,0.24685,0.2391,0.26925,0.21824724732232403,-0.09218028,0.2262538,0.30440256,Crop_Map_of_England_2022_Suffolk_refined_682574,0.2409,0.1793,0.0665,0.1008,0.1166,0.14595,0.2405,0.26575,0.2475,0.2898,0.21283513636096965,-0.0043450827,0.32580036,0.34949037,0.29545,0.1894,0.0675,0.09555,0.11229999,0.1721,0.29475,0.34365,0.31005,0.36105,0.3062851069811522,0.09456898,0.36178535,0.4195077,0.18365,0.11645,0.03465,0.06065,0.0671,0.11505,0.19845,0.21415,0.1789,0.24155,0.2061297113062119,-0.011193039,0.364344,0.44172958,"{""type"":""MultiPoint"",""coordinates"":[]}"
3436_0,Potatoes,7,0.3332,0.23515,0.1197,0.147,0.1755,0.2319,0.269,0.2916,0.31120002,0.3344,0.23134071630189856,-0.034141798,0.18100128,0.27881905,Crop_Map_of_England_2022_Norfolk_refined_388604,0.3355,0.281,0.097,0.1284,0.1588,0.1805,0.2013,0.222,0.2468,0.2476,0.12590049601393466,-0.15767917,0.11801242,0.1667649,0.2139,0.1029,0.0736,0.0986,0.0584,0.1508,0.4221,0.4613,0.4696,0.4833,0.5481888811633404,0.47403365,0.50178844,0.6766467,0.244,0.16565,0.0523,0.0803,0.09995,0.1471,0.1744,0.18795,0.2034,0.2171,0.19866893273635222,-0.0605809,0.22412519,0.39259446,"{""type"":""MultiPoint"",""coordinates"":[]}"
3437_0,Potatoes,7,0.07275,0.0512,0.0489,0.0522,0.0516,0.06115,0.0788,0.0869,0.08275,0.0898,0.07592739227294401,0.06430868,0.18969388,0.23202811,Crop_Map_of_England_2022_Norfolk_refined_969096,0.2948,0.2451,0.0678,0.0967,0.119100004,0.15415,0.1973,0.2144,0.2462,0.23475,0.20591400171756916,-0.09046635,0.20568968,0.32695574,0.2516,0.1456,0.068,0.1026,0.092,0.1683,0.4093,0.4988,0.452,0.5046,0.6143463183301091,0.30033368,0.49851424,0.6711937,0.2287,0.1487,0.053,0.0785,0.099,0.1299,0.1619,0.1752,0.2056,0.2046,0.1799343620068368,-0.056537114,0.23166023,0.33834586,"{""type"":""MultiPoint"",""coordinates"":[]}"
3438_0,Potatoes,7,0.30265,0.26435,0.08315,0.1054,0.1406,0.1626,0.16985,0.18595,0.1942,0.21015,0.09474697706261678,-0.21522464,0.10133944,0.13900612,Crop_Map_of_England_2022_Suffolk_refined_196836,0.27885,0.26275,0.0919,0.1269,0.1604,0.1854,0.19485,0.20565,0.2226,0.22125,0.09989792368627193,-0.16076063,0.11768546,0.17959099,0.21385,0.0962,0.0364,0.08455,0.03875,0.1329,0.47945,0.59,0.59265,0.5944,0.8996735302439657,0.48844203,0.6689451,0.8860178,0.0803,0.0344,0.0294,0.0502,0.0217,0.0842,0.3861,0.4784,0.4956,0.4855,0.8322301235096987,0.72658986,0.7138238,0.9197861,"{""type"":""MultiPoint"",""coordinates"":[]}"
3439_0,Potatoes,7,0.134,0.1068,0.06485,0.0662,0.078600004,0.0908,0.11505,0.13205,0.1131,0.14235,0.07853326431834382,-0.08451748,0.22131377,0.17996413,Crop_Map_of_England_2022_Norfolk_refined_887400,0.189,0.1797,0.0488,0.05275,0.0608,0.0744,0.0879,0.1005,0.1049,0.1163,0.09216672260132769,-0.29525456,0.21080036,0.25238067,0.2196,0.1308,0.0518,0.0844,0.0582,0.1262,0.3455,0.3954,0.3748,0.4274,0.5760928680085095,0.28576425,0.5125213,0.7351852,0.1194,0.0941,0.0242,0.0266,0.0317,0.045,0.0604,0.06885,0.0536,0.0805,0.0504124611633107,-0.3835458,0.27262753,0.2532391,"{""type"":""MultiPoint"",""coordinates"":[]}"
3441_0,Potatoes,7,0.1561,0.0952,0.0413,0.0514,0.0358,0.0843,0.1985,0.2435,0.2876,0.2528,0.5278162309377893,0.29637143,0.49985167,0.77860236,Crop_Map_of_England_2022_Suffolk_refined_410163,0.18055,0.1218,0.04505,0.0649,0.05585,0.1017,0.18135,0.21305,0.2583,0.23015,0.39624525418949275,0.18035638,0.39436066,0.64104897,0.2228,0.1485,0.04395,0.0711,0.07005,0.11975,0.2229,0.26905,0.2952,0.29945,0.4442652333616437,0.14366917,0.45143032,0.6467059,0.13195,0.08255,0.03295,0.0477,0.03865,0.07495,0.1565,0.17925,0.20575,0.20495,0.3450081429484003,0.21012841,0.46857008,0.68628055,"{""type"":""MultiPoint"",""coordinates"":[]}"
3442_0,Potatoes,7,0.223,0.16675,0.0678,0.0944,0.1261,0.1424,0.1465,0.1586,0.1582,0.16825,0.057067035762961765,-0.16997923,0.083209164,0.11290525,Crop_Map_of_England_2022_Cambridgeshire_refined_130129,0.34025,0.3258,0.0813,0.1177,0.1626,0.186,0.2032,0.2177,0.2317,0.2282,0.1039645776529751,-0.19126704,0.09984188,0.16698815,0.2621,0.1624,0.0557,0.097,0.0762,0.1495,0.4355,0.5146,0.514,0.517,0.6616953572729778,0.30376005,0.5430157,0.72911483,0.19845,0.13365,0.03655,0.06465,0.059550002,0.1091,0.19215,0.2095,0.23085001,0.228,0.33440189610435544,0.10519026,0.35479128,0.5741069,"{""type"":""MultiPoint"",""coordinates"":[]}"
3444_0,Potatoes,7,0.23255,0.1793,0.0852,0.1061,0.1334,0.153,0.1835,0.19565,0.1944,0.2173,0.11131880331936193,-0.09989333,0.18964648,0.18385309,Crop_Map_of_England_2022_Norfolk_refined_987361,0.25515,0.2216,0.0902,0.1224,0.15329999,0.1576,0.19865,0.21525,0.2191,0.227,0.10765415342720086,-0.10264014,0.17532082,0.17596969,0.2206,0.1279,0.0485,0.0882,0.06195,0.1391,0.36015,0.41705,0.4752,0.44375,0.7091619273029359,0.341723,0.48860884,0.7740873,0.1585,0.10675,0.0445,0.06115,0.078549996,0.096,0.134,0.1513,0.15450001,0.17145,0.14061681520641028,-0.027661938,0.25209746,0.33874646,"{""type"":""MultiPoint"",""coordinates"":[]}"
3445_0,Potatoes,7,0.41005,0.31075,0.23205,0.2595,0.24610001,0.33165,0.5154,0.56345,0.53639996,0.5781,0.5484745305769965,0.20343891,0.31583083,0.44978017,Crop_Map_of_England_2022_Cambridgeshire_refined_768758,0.2668,0.2615,0.076,0.10025,0.1301,0.14785,0.16155,0.1733,0.182,0.1849,0.09740985764771698,-0.1802078,0.117219806,0.19024004,0.19395,0.1157,0.0543,0.0973,0.0664,0.15105,0.38335,0.44385,0.4604,0.46115,0.707700646403475,0.4150151,0.5129588,0.7584289,0.1591,0.1051,0.0434,0.0651,0.0536,0.109,0.1992,0.2142,0.218,0.2262,0.32730915098470864,0.11378352,0.3420708,0.5810535,"{""type"":""MultiPoint"",""coordinates"":[]}"
3447_0,Potatoes,7,0.3688,0.3715,0.0769,0.0985,0.1376,0.1664,0.1848,0.1992,0.1958,0.2235,0.10175240664315718,-0.22684413,0.14994363,0.19074151,Crop_Map_of_England_2022_Norfolk_refined_191993,0.3253,0.30855,0.0685,0.08825,0.1233,0.1481,0.16565,0.1811,0.1911,0.20055,0.12158880590870744,-0.2656764,0.1616301,0.22980928,0.2367,0.16,0.0605,0.08845,0.06725,0.14025,0.35675,0.4275,0.44099998,0.44755,0.6923866065312454,0.31080273,0.5064557,0.76070684,0.1686,0.08155,0.0352,0.06905,0.0431,0.1316,0.29105,0.3153,0.32099998,0.331,0.5524861005521772,0.34608442,0.4538851,0.7746701,"{""type"":""MultiPoint"",""coordinates"":[]}"
3449_0,Potatoes,7,0.18925,0.1575,0.07635,0.09695,0.108600006,0.12235,0.14315,0.1636,0.1701,0.16745,0.12309469981541847,-0.053293426,0.15561531,0.22067052,Crop_Map_of_England_2022_Suffolk_refined_666734,0.2743,0.2626,0.0744,0.0936,0.1214,0.1554,0.1969,0.2129,0.211,0.2269,0.11750434057904809,-0.16077808,0.13833992,0.20846559,0.32615,0.3002,0.06655,0.1022,0.1363,0.1584,0.22145,0.25705,0.2672,0.30835,0.13330502199103866,-0.1104233,0.19566047,0.22775266,0.1946,0.1107,0.0346,0.0637,0.0615,0.1163,0.1871,0.2097,0.2416,0.2521,0.2688865127084721,0.04875406,0.37565485,0.54466087,"{""type"":""MultiPoint"",""coordinates"":[]}"
3452_0,Potatoes,7,0.1192,0.059,0.0733,0.1036,0.0548,0.1592,0.47035,0.5078,0.5052,0.50115,0.8768123568735795,0.61818194,0.5178234,0.804276,Crop_Map_of_England_2022_Norfolk_refined_85211,0.30775,0.28325,0.1048,0.1395,0.1731,0.1983,0.21615,0.22495,0.24739999,0.24145,0.10219551261974816,-0.11598534,0.089497715,0.15214647,0.3566,0.31695,0.08935,0.1237,0.1676,0.1899,0.2125,0.23245,0.2465,0.26155,0.10893618049615075,-0.1948362,0.116948746,0.16191591,0.1281,0.0849,0.03,0.0522,0.0625,0.1002,0.1567,0.1744,0.1866,0.2061,0.23687011241958653,0.15608382,0.31195897,0.4390681,"{""type"":""MultiPoint"",""coordinates"":[]}"
3453_0,Potatoes,7,0.1617,0.0815,0.059,0.1002,0.0658,0.1487,0.3989,0.4621,0.4504,0.4747,0.6854637243452898,0.47165495,0.5229387,0.74506,Crop_Map_of_England_2022_Cambridgeshire_refined_181820,0.1714,0.138,0.0564,0.0698,0.0882,0.1076,0.1295,0.1382,0.1372,0.1408,0.09360790589214393,-0.13829255,0.14146341,0.19758065,0.20795,0.11925,0.0491,0.09745,0.092,0.1542,0.3572,0.40655,0.4062,0.4062,0.517417781560916,0.3228159,0.43418303,0.63067263,0.1107,0.08435,0.0281,0.04165,0.0546,0.06835,0.0712,0.0784,0.079799995,0.08125,0.05458210665137941,-0.16578673,0.14653555,0.21886754,"{""type"":""MultiPoint"",""coordinates"":[]}"
3454_0,Potatoes,7,0.3392,0.2863,0.1028,0.1286,0.1598,0.1967,0.2316,0.2512,0.2526,0.28,0.12259773302242137,-0.14633319,0.12375,0.19442683,Crop_Map_of_England_2022_Suffolk_refined_179685,0.3572,0.3423,0.1654,0.1874,0.214,0.2378,0.2544,0.2673,0.2764,0.2826,0.12164690787145939,-0.13669494,0.12309116,0.18839154,0.3375,0.284,0.082,0.1141,0.15110001,0.1864,0.2382,0.2627,0.27899998,0.30225,0.1593761101638229,-0.1548285,0.17832378,0.22493203,0.2401,0.1657,0.0482,0.0572,0.0746,0.1101,0.1345,0.1481,0.1604,0.1694,0.1722027112782465,-0.1808604,0.21345952,0.36871505,"{""type"":""MultiPoint"",""coordinates"":[]}"
