grid_id,grid_area_ha,selected_crop_area_ha,selected_crop_intensity,retained_for_clustering,prop_winter_wheat,prop_winter_barley,prop_spring_barley,prop_beet_sugar_beet___fodder_beet,prop_maize,prop_oilseed_rape,prop_potatoes,prop_pulses___field_beans_and_peas
g0161,10000.0,5715.197483425311,0.571519748342531,True,0.514328104412114,0.063767449527633,0.11165434354431812,0.03103589252973198,0.023628838856938554,0.11875920271229677,0.002778005928244824,0.13404816248872295
g0162,10000.0,6489.923658814227,0.6489923658814226,True,0.541109338549201,0.10595868874761383,0.08563104664819995,0.041064112409858494,0.019220728027638183,0.14535082652507875,0.0,0.06166525909240977
g0163,9979.009006377142,5099.130063064829,0.5109856158869284,True,0.40248375921147084,0.1375200572325809,0.1086543359886436,0.033805107939689195,0.0656335023546804,0.13935414859090653,0.02103493230851568,0.09151415637351272
g0164,9867.12125297924,4832.31916194267,0.4897395134861263,True,0.3197330143023289,0.1666250222233989,0.1470744175348331,0.15842157042122612,0.03851103403423037,0.08998760738365932,0.0350191703758746,0.04462816372444871
g0165,9901.356549159036,4739.595527116375,0.47868143153767434,True,0.32890578845785895,0.18747201173669042,0.10366169074258773,0.17913891443486318,0.00784891545334864,0.06052247889234539,0.0765282636123539,0.055921936669951745
g0166,9993.540354639566,5926.80806925726,0.5930639051760771,True,0.23732179455502703,0.1734757292959906,0.15208235632344666,0.16099354268248459,0.1272936006175839,0.03186526797204262,0.08593921733278027,0.031028491220644328
g0167,3748.373067027328,2549.8486632200425,0.6802547712365826,True,0.2949196333044838,0.14653246114720056,0.18678107075329345,0.20155485663314765,0.0,0.02663885116455615,0.09741139329561478,0.04616173370170374
g0170,1129.1384434480751,234.64150662594398,0.20780579032400492,False,0.25315194677129027,0.14452107729412947,0.1848098116284468,0.144048936508378,0.0,0.07568613288436066,0.1244579192924963,0.07332417562089835
g0171,5702.30818769891,1061.4126043211631,0.18613736216693016,True,0.08612250796820049,0.3103768103758359,0.096636130382869,0.10925754459738765,0.11120302291332818,0.0005862754977736536,0.12908006779150835,0.1567376404730967
g0172,7732.655691076616,2738.0984376883985,0.3540954811744856,True,0.4413866104400218,0.12725708141730083,0.10889197108566193,0.027094086423457227,0.0313872641469797,0.09929716282351275,0.05689246332881271,0.10779336033425303
g0173,9119.007899617198,3289.9621313448934,0.3607807085552586,True,0.3689434639041544,0.19334868387989565,0.0808599246416594,0.056809331997828956,0.02245651694989109,0.11277323954851735,0.028287308135786747,0.13652153094226627
g0174,10000.0,5556.230866797004,0.5556230866797004,True,0.4000426161454589,0.15969961889003745,0.09035007349774171,0.04635856207979951,0.05032906805877086,0.13967384279750256,0.009050496726463849,0.10449572180422509
g0175,9894.771481808033,3459.761744111045,0.3496555479297291,True,0.3449724318122512,0.2042457979101159,0.09015269454550091,0.07441636955891248,0.10474641617832293,0.11184729533446325,0.04027412969680164,0.029344864963631617
g0176,9615.147532275312,2192.4937977510563,0.22802497729665394,True,0.4322049073769543,0.10980143416332346,0.07297762083660299,0.17395644908462216,0.10465402210622209,0.06047345599081677,0.021893125608850275,0.02403898483260811
g0177,9929.834437883412,5108.078006180623,0.5144172380853343,True,0.34048139013086753,0.15506219253242062,0.1261949305426996,0.20045430552486754,0.006083277807413125,0.05048923524280212,0.08488427643931405,0.03635039177961535
g0178,5502.629673375907,1816.1204783136425,0.3300459209713522,True,0.3528177325066135,0.1444713448566024,0.15555775153384155,0.1935003184360559,0.00642323478616406,0.039858887609703464,0.058722126117907995,0.048648604153111175
g0185,666.2573684250925,59.97635278006384,0.0900197965867705,False,0.0,0.12312890723005206,0.44300052836109627,0.029339068000600238,0.22076269201272927,0.09029864234948405,0.0,0.0934701620460381
g0186,3371.2082362101905,1446.7447603827363,0.4291472549346648,True,0.3099571158202846,0.2741005224598427,0.06648284255838283,0.08369358104552513,0.01287855986680686,0.13872141033013272,0.03836592350947314,0.07580004440955211
g0187,4548.6053990227265,1070.2605864354398,0.23529422593249935,True,0.2655917642593687,0.35630739408909046,0.17922629393775724,0.05762926039133918,0.004224203094557167,0.055645181555691245,0.0,0.08137590267219598
g0188,3064.1310284123533,528.2460841931891,0.1723967021302265,True,0.3947327488002705,0.32398402321648184,0.09118323641459494,0.05883611156417548,0.0,0.06765933608923567,0.05451062770672792,0.009093916208513868
g0189,1718.823797404658,635.0503980391537,0.36946800422361475,True,0.3766492199552799,0.13555929202589728,0.17697846170114553,0.1581447487523364,0.0,0.10620825823740096,0.04646001932793993,0.0
